lat,lon,elevation,precipitation
14.56378209,120.9997438,8.284984589,7
14.56392227,121.0000227,8.284984589,7
14.56367305,120.9995426,8.826554298,7
14.56464137,120.9997545,8.427138329,7
14.56475559,121.0000818,8.427138329,7
14.56892865,120.9988855,7.424807549,7
14.56376391,120.9989686,8.826554298,7
14.56459724,120.9993576,9.038586617,7
14.56477896,120.9996821,8.427138329,7
14.71271255,120.9394411,2.89973402,10
14.46189865,120.9673569,7.202528477,6
14.69269651,121.1327658,26.90738869,19
14.70497477,121.0707258,58.45921707,13
14.42766155,120.9466034,12.97645187,6
14.46958991,121.0055374,12.13784122,7
14.46423456,120.9834199,9.61423111,6
14.54358671,121.0127835,12.32500267,7
14.3352414,121.0813259,12.48847485,14
14.46114908,120.9713446,7.953567982,6
14.34917624,121.0848552,7.651070595,14
14.34685054,121.0796839,5.747720718,14
14.46958212,121.0055991,12.13784122,7
14.41759967,120.9910212,24.83083725,7
14.51045212,121.0005468,7.733767033,6
14.36494107,121.0493201,14.01651382,11
14.56248277,121.0916229,5.641585827,11
14.59714703,121.0239365,10.48692989,8
14.59791274,121.0234672,10.84188175,8
14.62253398,120.9865151,6.37909317,8
14.56235285,120.999274,8.548141479,7
14.64842868,121.0689662,65.69420624,11
14.60442343,121.1041497,11.61199188,12
14.64916047,120.9688018,8.172316551,9
14.58257521,121.0904668,8.451033592,11
14.58093985,121.0328932,9.765218735,8
14.59098545,121.0574783,41.40621948,9
14.52712706,121.0753258,5.578805447,10
14.64015168,121.055751,54.55329514,9
14.63929789,121.0549249,53.64243698,9
14.64426492,121.0614614,60.27627945,10
14.63931086,121.0557751,53.64243698,9
14.64421821,121.060984,60.27627945,10
14.64291547,121.0610725,58.04256058,10
14.64283762,121.0598494,58.0288887,10
14.64267932,121.0580416,57.56728363,9
14.64238348,121.0559897,56.6315155,9
14.64223037,121.0553648,56.09574127,9
14.6466394,121.063862,62.31973267,10
14.64561176,121.0639934,61.25046158,10
14.6448514,121.0639881,60.01411819,10
14.64439208,121.0640471,60.01411819,10
14.64430384,121.0630895,60.13874435,10
14.4780148,120.998864,9.062412262,6
14.7074101,120.9466858,3.274943829,10
14.71017494,121.0773572,66.56011963,15
14.64785976,121.0598499,61.35188675,10
14.39921213,121.000291,45.02131271,9
14.49962888,121.0064922,6.375892162,6
14.49894593,121.0064741,7.121709824,6
14.49915627,121.0053262,7.471790314,6
14.65252442,121.0990596,11.50622559,13
14.63169906,121.0136391,13.90704346,8
14.60607139,120.9823902,11.75415134,8
14.59915161,120.9836938,10.80533028,8
14.52733368,121.0121573,9.522677422,7
14.70975871,120.9368084,2.528778315,10
14.71004927,120.9365831,2.38002634,10
14.56622883,121.0297577,14.02103043,8
14.49941854,121.0308708,24.48214722,7
14.54472774,121.0553514,21.63772011,8
14.71011413,120.9365295,2.38002634,10
14.49944451,121.0309432,24.48214722,7
14.60261017,121.0204244,11.97971916,8
14.5941725,121.1182219,11.26834965,14
14.62135864,121.1013433,14.19235229,13
14.55965696,121.0907994,5.833889008,11
14.64150856,121.0377289,42.09208679,8
14.68469116,121.0895361,85.53066254,14
14.75613983,121.037394,60.47252274,14
14.54395405,121.0505341,42.41802979,8
14.70171624,120.9485109,3.131731033,10
14.70213523,120.9483741,3.171647072,10
14.70240245,120.9494229,3.359764576,10
14.70225587,120.9502034,3.582209587,10
14.40646029,120.9109144,14.47627068,6
14.52146931,121.0807894,3.088406086,10
14.52239367,121.0762565,5.664369583,10
14.6261752,121.0418545,36.0956459,9
14.62359287,120.9891276,7.007986546,8
14.61763394,121.0016267,13.24690628,8
14.60441781,121.0173552,13.34615231,8
14.60284491,121.0159497,13.73983192,8
14.6011474,120.9993844,7.242205143,8
14.60059714,120.9961872,7.576384068,8
14.60157308,120.992754,8.394576073,8
14.60047255,120.9910373,9.284237862,8
14.60307851,120.9850936,11.65756893,8
14.60989435,120.9862576,9.332201004,8
14.60935449,120.9870301,9.380776405,8
14.73695808,121.0482261,70.02470398,14
14.75731464,121.0731063,90.17043304,16
14.65751742,121.0685528,70.87406921,11
14.532866,121.01709,10.09697533,7
14.577561,121.032944,5.643910408,8
14.579244,120.980759,9.51047039,8
14.760815,120.949219,6.785119057,11
14.658828,120.973549,14.18831348,9
14.655185,121.029991,36.19387054,9
14.624199,121.019363,13.40828228,8
14.634741,121.082733,30.07551956,11
14.573636,121.047447,30.99565697,8
14.637704,121.08194,39.71067047,11
14.579095,120.989761,8.535161972,8
14.587903,121.018181,8.422194481,8
14.650555,121.068382,68.54673004,11
14.621697,121.013741,10.78000164,8
14.556985,121.106209,7.04073143,12
14.632706,121.029381,31.88755226,8
14.417307,120.976433,22.25920486,7
14.647015,121.054626,56.57465363,9
14.436197,120.978432,15.22909832,7
14.691085,121.07148,63.84148026,13
14.651697,121.054787,53.64758301,9
14.642209,120.994675,22.5617466,8
14.562364,121.09864,6.514240742,11
14.561425,121.100044,6.763588905,12
14.561882,121.096497,6.460706234,11
14.560345,121.10215,6.878732681,12
14.56834,121.086136,7.703298569,11
14.622787,120.98745,6.554628849,8
14.529148,121.061737,6.815510273,9
14.530374,121.058411,6.599003315,9
14.64822,121.06987,65.73006439,11
14.384552,121.051956,7.160135269,11
14.394217,121.044861,15.48237991,10
14.395953,121.044983,16.48077965,10
14.398239,121.045837,13.6267271,10
14.398566,121.046051,13.00619125,10
14.439605,121.024765,35.39329529,8
14.634455,121.122551,19.63062859,15
14.697852,121.010452,24.70691109,10
14.561508,121.095451,6.148144722,11
14.573107,121.024048,8.819694519,8
14.626929,121.07119,55.34355164,10
14.646795,121.015694,22.33689308,8
14.673514,121.060326,53.82743454,11
14.673639,121.060295,53.82743454,11
14.630033,121.056915,44.71358109,9
14.630656,121.061249,47.05640793,9
14.631175,121.055046,43.5621109,9
14.398914,121.046463,10.57996464,10
14.40649,121.046753,10.34284878,10
14.405944,121.046822,10.34284878,10
14.406526,121.046745,10.34284878,10
14.413447,121.045898,19.74563217,10
14.413868,121.045853,20.49467278,10
14.643273,121.116173,21.86725807,14
14.627425,121.007721,14.36435032,8
14.443823,121.004662,22.67261505,7
14.650815,121.04908,49.81335831,9
14.65808,121.066589,68.61908722,10
14.454774,120.990021,13.34719563,6
14.420466,120.9254,12.30552197,6
14.6475972,121.0599171,61.57303619,10
14.699569,121.057083,56.9978714,12
14.65384693,121.0662042,66.52373505,10
14.64546504,121.0687576,61.65530396,11
14.651707,121.101654,14.54311562,14
14.656518,121.035606,41.16727448,9
14.55924014,121.0268114,35.76551437,8
14.47374798,121.0342896,26.41462135,8
14.5020619,120.9945819,6.407092571,6
14.56555891,121.0784492,9.165306091,10
14.65894332,120.9896038,25.18369675,9
14.41341072,121.0137265,47.61797333,9
14.41744718,120.9659277,23.2471199,7
14.64874797,121.0706492,67.34409332,11
14.6532107,121.0661109,66.78636169,10
14.70417296,121.053848,48.01903152,12
14.65877999,121.0199918,24.35269356,9
14.65748498,121.069201,71.97007751,11
14.65620995,121.0645251,65.68758392,10
14.68422139,121.0223508,31.50296593,10
14.74900935,120.9698305,10.55716133,11
14.58819387,120.9691451,8.058929443,8
14.64719069,121.0689489,64.26390076,11
14.65405966,121.0623345,61.39094925,10
14.71596886,121.1105927,51.44949341,18
14.57064577,121.1334611,17.92002106,15
14.60034911,121.1180279,11.49376297,14
14.60033873,121.1187575,11.7881403,14
14.60031796,121.1195192,11.7881403,14
14.60113817,121.1200879,12.31499767,14
14.60032834,121.12012,12.15968513,14
14.59998572,121.1201415,12.02740574,14
14.60077478,121.1180172,11.49376297,14
14.60073326,121.1191115,11.7881403,14
14.60145483,121.1170355,11.24667835,14
14.60075402,121.1200986,12.15968513,14
14.60120046,121.1156569,10.89185715,13
14.60142368,121.1186234,11.50854111,14
14.60159499,121.1200771,12.31499767,14
14.60146002,121.1193315,11.87614822,14
14.60084746,121.1164186,11.18343353,13
14.60078517,121.117234,11.3166399,14
14.59943805,121.114466,11.4847784,13
14.59826484,121.1138651,11.84970284,13
14.60143925,121.1178563,11.50854111,14
14.6013562,121.1160431,11.02888584,13
14.64548575,121.0835615,34.19744492,12
14.58245435,120.9848321,10.0827713,8
14.53430285,120.9983427,7.593818665,7
14.71080421,120.9440933,3.35215807,10
14.59866341,121.0253803,12.08530331,8
14.70754576,120.9460567,3.192002296,10
14.5790056,121.1149588,9.243414879,13
14.62132455,120.9923838,8.299221039,8
14.62073281,120.9929632,8.518931389,8
14.55944943,121.0031964,6.909056664,7
14.60017146,121.1156581,11.15548897,13
14.71021271,120.9431438,3.227699995,10
14.71101175,120.943573,3.35215807,10
14.71107401,120.9431116,3.29370904,10
14.71071124,120.9437409,3.35215807,10
14.71005229,120.9427431,3.227699995,10
14.44534697,120.9528695,8.766666412,6
14.67521809,120.9632765,5.95924902,9
14.68611429,121.0899438,89.5149231,14
14.66305765,121.0743763,73.97621918,11
14.5008613,120.9932555,6.352463245,6
14.71165513,120.9413092,3.178210974,10
14.53667887,121.0190075,11.99742699,7
14.59924223,121.0251282,12.18644047,8
14.56606787,121.0116206,10.09143066,7
14.56237114,121.0100971,11.7875843,7
14.56350301,121.0078011,7.753616333,7
14.61882522,121.0148554,10.3237648,8
14.59962768,120.9772669,13.34814167,8
14.58241427,120.9849326,10.0827713,8
14.6849688,121.0262892,36.59083176,10
14.6083111,120.9911017,7.876957417,8
14.57978989,120.995125,7.625295639,8
14.5794148,120.99575,7.625295639,8
14.57939922,120.9953959,7.625295639,8
14.58072829,120.9950499,7.520548344,8
14.58111766,120.9949882,7.397015095,8
14.58131754,120.99494,7.397015095,8
14.58287373,120.9840824,9.985654831,8
14.58326829,120.9841092,9.886427879,8
14.58253368,120.9848897,10.0827713,8
14.68295018,121.0332714,43.65406418,10
14.583572,120.9842889,9.886427879,8
14.43171314,121.0121263,35.92549133,8
14.58293907,121.1260032,15.58375931,14
14.57480324,120.9834628,11.95474815,8
14.62439742,121.1123215,13.02971935,14
14.52983515,120.9970938,7.944549561,6
14.61157102,121.1156367,11.46667671,13
14.44463138,120.9525745,9.045464516,6
14.63642097,121.0731489,54.5384407,10
14.56679452,121.0037063,7.54310751,7
14.55587032,121.0039638,7.400229454,7
14.63931944,121.0223868,21.742733,8
14.63948863,121.0224165,21.742733,8
14.62939074,121.0920762,11.1982832,12
14.55610206,121.0688087,7.949068069,9
14.64236356,121.1012775,14.66657066,13
14.64832488,121.0488926,51.67796707,9
14.65356287,121.0530634,50.99386978,9
14.61151133,121.1156206,11.34304047,13
14.55684275,121.0663826,8.79203701,9
14.55187779,121.064351,12.93228054,9
14.55588739,121.0656947,10.83439064,9
14.55281446,121.0645065,12.10643482,9
14.56158194,121.009735,11.27709866,7
14.58061018,120.9823845,9.595721245,8
14.67363342,121.1074556,18.10185814,14
14.51267731,120.9858821,6.489611626,6
14.57581563,121.0842522,7.030894279,11
14.55304683,121.0686907,7.257534027,9
14.55328825,120.994818,9.717697144,7
14.68740769,120.9933762,22.45004654,10
14.70565968,121.0693525,57.47081757,13
14.70429579,121.0689287,57.66202927,13
14.70565523,121.0693257,57.47081757,13
14.55948433,121.0034587,6.692100048,7
14.65483311,121.0352348,40.49736786,9
14.58166408,121.1095803,9.941706657,13
14.58677258,121.1119621,11.27002335,13
14.57192956,121.0224862,8.606102943,8
14.47194679,121.0086514,13.65824509,7
14.47236493,121.0089679,13.65824509,7
14.58170042,121.1106075,10.01214314,13
14.60329335,120.9780593,14.11443043,8
14.55290577,121.0018681,8.296566963,7
14.58477904,121.0187607,7.513008595,8
14.58378225,121.0160355,7.958786011,8
14.55222039,121.1033253,6.489105225,12
14.55442192,121.1051385,7.082065105,12
14.56714047,121.1314404,11.80852318,14
14.58220642,121.1109657,10.35613155,13
14.55285904,121.0018359,8.296566963,7
14.58264904,121.0897694,8.700371742,11
14.5819029,121.1122195,10.0080719,13
14.58132143,121.1112647,10.06997204,13
14.58214171,121.1103527,10.35613155,13
14.53403284,121.0672773,7.017436028,9
14.58360055,120.9881996,8.460840225,8
14.55454134,121.105219,7.082065105,12
14.55804609,121.0101615,15.43967819,7
14.55522672,121.0837935,6.70813179,11
14.55636901,121.0842548,6.53900528,11
14.55687785,121.084448,6.591719151,11
14.55705438,121.0806714,6.291040421,10
14.55498788,121.0847269,6.747314453,11
14.55466596,121.0861968,6.668711185,11
14.5847375,120.9832536,9.621664047,8
14.61107402,120.9659236,7.640908241,8
14.53678662,121.0625979,7.496713638,9
14.53822793,121.0803415,5.687846184,10
14.6147738,120.9911339,7.442587852,8
14.56720277,121.1314618,11.80852318,14
14.57068351,121.0337971,8.820389748,8
14.57278102,121.0333733,8.688724518,8
14.5724176,121.032515,9.505531311,8
14.57452547,121.0309701,5.421016693,8
14.5659848,121.0115616,10.09143066,7
14.57423993,121.0322361,7.598368645,8
14.57141037,121.0328047,9.113741875,8
14.57458778,121.0310613,6.161458969,8
14.63316939,121.0543965,44.019104,9
14.63226626,121.054654,43.50709152,9
14.57350269,121.0299616,6.974643707,8
14.39638155,121.0503913,5.46506691,11
14.5532567,121.0690555,7.257534027,9
14.57872041,121.0041426,6.352676392,8
14.54056436,121.0141656,12.45715714,7
14.54020087,121.0121378,11.23468304,7
14.54045012,121.0135326,12.167449,7
14.54087591,121.0149595,12.49071598,7
14.54744599,121.0042016,8.82306385,7
14.54311286,121.0018788,9.547759056,7
14.53786834,121.0013531,8.074180603,7
14.59583677,121.0993932,10.68148899,12
14.63285797,121.0544716,44.019104,9
14.55259942,121.0061596,7.41759491,7
14.57298298,121.0821837,8.222224236,10
14.59498021,121.0173552,10.85094166,8
14.62046692,121.1223484,14.2806778,14
14.6235202,121.1149917,13.52788258,14
14.62867964,121.1236082,23.70763397,15
14.57867887,121.004089,6.352676392,8
14.56240749,121.0835199,7.08878088,11
14.5608187,121.0840242,6.970360279,11
14.58389647,120.9891115,8.460840225,8
14.50973272,121.0655116,7.486138821,9
14.62768306,120.9925608,10.42412567,8
14.62832668,120.9904955,9.967713356,8
14.58434814,121.10862,10.98316956,13
14.58547989,121.1112915,11.15690327,13
14.60517052,120.9819983,12.05152988,8
14.53366874,121.0114302,8.160817146,7
14.5166605,121.0725497,6.791686535,9
14.53149032,121.0717721,5.489009857,9
14.55481806,121.0992427,6.111954212,11
14.5547921,121.0995082,6.111954212,11
14.55510025,121.1011629,6.310008049,12
14.55511064,121.1011522,6.310008049,12
14.55475757,121.0986094,6.072125435,11
14.56171509,121.0963993,6.460706234,11
14.57532859,120.989304,8.453533173,8
14.54800367,121.0743958,6.290077209,9
14.59994305,121.1361234,36.15261078,16
14.58980887,120.9821059,9.318847656,8
14.60889509,121.0991009,11.65181446,12
14.57830732,121.0307997,7.861800671,8
14.58882614,121.1039429,11.54056168,12
14.58995236,121.0813366,12.72425938,10
14.58961621,121.0973708,10.07155418,12
14.58945268,121.0995568,10.28376484,12
14.56313957,121.0901664,5.997667313,11
14.41776106,121.0029609,38.21020889,8
14.41808318,121.0024754,37.21084976,8
14.34886984,121.0859634,7.668446541,14
14.61588178,120.9658912,6.931310177,8
14.51761085,121.0730673,6.377509594,9
14.516889,121.0726382,6.791686535,9
14.51609445,121.0721393,5.911609173,9
14.51565822,121.0718657,6.099278927,9
14.51525834,121.0716082,5.174106121,9
14.51703311,121.0758193,5.027228832,10
14.51819378,121.0733329,6.377509594,9
14.51668776,121.0766079,5.027228832,10
14.57477978,120.9891417,8.819830894,8
14.57471748,120.9890398,8.819830894,8
14.5718531,121.0147334,7.911450386,7
14.61633346,120.9914003,7.433660984,8
14.61409102,120.9903704,7.458072186,8
14.61445438,120.9905742,7.408219814,8
14.61481774,120.9907029,7.408219814,8
14.55343049,121.0646567,12.10643482,9
14.60675782,120.9918582,8.285610199,8
14.59873349,121.0253321,12.08530331,8
14.59417036,121.0233794,9.993841171,8
14.56458426,120.9993951,9.038586617,7
14.47686176,121.0023938,9.665482521,6
14.47887965,120.997995,8.905485153,6
14.55904299,121.0852902,6.503079891,11
14.45156769,120.9678791,9.019996643,6
14.46634776,120.9706862,7.770582676,6
14.57541846,121.0968183,6.554150105,11
14.57281737,121.0938357,6.572137356,11
14.57511215,121.0938089,7.399725437,11
14.57111444,121.0948978,5.648206711,11
14.57537693,121.0895602,7.454963684,11
14.57568324,121.0909067,7.571953297,11
14.57473834,121.0909174,7.391517639,11
14.62347868,120.978152,5.914235115,8
14.6395055,121.1218192,22.39383507,15
14.64822585,121.0694436,65.73006439,11
14.584096,121.0260469,7.895756722,8
14.46118544,121.0112719,15.83978367,7
14.65146484,120.99034,24.65538406,9
14.59892557,121.0252704,11.6390543,8
14.64725832,121.0638137,63.24121094,10
14.59000168,121.005988,5.660060406,8
14.47313107,120.9969731,9.837439537,6
14.45922452,120.9928505,14.87669373,6
14.5905961,121.0878007,11.56185055,11
14.59099843,121.1097305,11.19016552,13
14.57645162,121.0851775,7.481874943,11
14.58365766,121.0894905,8.589810371,11
14.56313178,121.0901047,5.997667313,11
14.57730307,120.9935962,8.00370121,8
14.65756854,120.9770334,18.16584396,9
14.72704383,121.0383354,48.95093918,13
14.61743663,121.1085004,12.84120941,14
14.60388878,121.1034667,11.82429504,12
14.64725442,121.0638003,63.24121094,10
14.58857922,121.0249136,10.28438377,8
14.58869603,121.0248198,10.35872269,8
14.57599994,120.9881781,9.369506836,8
14.52299866,121.0737862,6.06749773,9
14.51841318,121.0733838,6.306268692,9
14.51017155,121.0679872,6.604241848,9
14.51829894,121.0733409,6.306268692,9
14.51819507,121.0733248,6.377509594,9
14.51850147,121.073416,6.306268692,9
14.51856378,121.0734589,6.306268692,9
14.51056625,121.0684593,5.316553593,9
14.51049873,121.0683413,5.316553593,9
14.51033255,121.0682179,5.316553593,9
14.51025984,121.0680999,6.604241848,9
14.51012482,121.0679121,6.604241848,9
14.51002614,121.067837,6.604241848,9
14.50994305,121.067719,6.604241848,9
14.56413644,121.093884,5.52286768,11
14.56414164,121.0939001,5.450758457,11
14.7065384,120.9605636,5.999638081,10
14.69186061,121.0242757,32.26272964,10
14.68486569,121.0231653,32.97457123,10
14.45800641,120.9855281,11.68550777,6
14.44650912,120.9472105,7.503366947,6
14.62234063,121.0652702,50.0928688,9
14.70690756,120.939716,2.6939888,9
14.70792453,120.9384875,2.56843996,9
14.71916803,120.9293519,2.861240149,10
14.69040409,121.0277321,37.96092606,10
14.70975871,120.9367923,2.528778315,10
14.54105791,121.011685,9.990864754,7
14.54176929,121.0061328,9.134822845,7
14.49946529,121.0310023,24.48214722,7
14.58230135,121.0906868,8.451033592,11
14.61127254,120.9896936,7.858202934,8
14.61111682,120.9888567,8.260382652,8
14.61050429,120.9881781,8.829257965,8
14.61075864,120.9865581,8.884080887,8
14.68618305,121.0898821,89.5149231,14
14.40582901,120.9078795,14.52603436,6
14.58959156,121.0992216,10.28376484,12
14.40634079,120.9059322,13.96204948,6
14.5952242,121.0163842,11.13289356,8
14.5810307,121.019517,7.793036938,8
14.61440006,120.9903936,7.408219814,8
14.64921144,120.9624154,6.457314491,9
14.65546015,120.9629089,7.549759865,9
14.67899868,121.0536866,49.85434341,11
14.64463301,121.0592123,59.94027328,10
14.65146784,121.0465459,49.31539536,9
14.57172607,121.0298688,8.211939812,8
14.70956399,121.0720656,58.18871689,14
14.62820144,121.0773665,30.427145,11
14.61515518,120.9956548,8.328502655,8
14.533759,121.024834,17.21850967,7
14.650565,121.115189,26.14449883,15
14.616641,121.044144,37.54481125,9
14.579534,121.020325,8.821003914,8
14.571518,121.016319,7.404438019,7
14.571284,121.018105,7.445783138,8
14.55265,120.996239,10.39242363,7
14.553486,120.996651,9.736071587,7
14.578215,120.993439,7.969151974,8
14.577011,120.990547,8.119840622,8
14.57874,120.990402,8.088008881,8
14.560067,121.043945,20.77256775,8
14.521276,120.993462,5.916169643,6
14.595046,121.082558,13.27893448,10
14.460613,121.017151,18.02153587,7
14.651946,121.062386,61.34733963,10
14.641732,121.078133,58.71344376,11
14.567219,121.091141,6.173615932,11
14.584393,121.091347,8.36093235,11
14.584456,121.091293,8.36093235,11
14.584414,121.091324,8.36093235,11
14.636635,121.052071,50.62649918,9
14.646912,121.052124,54.67752075,9
14.651946,121.05896,57.4038887,10
14.592232,120.989479,8.059530258,8
14.520362,121.001579,7.374724865,6
14.51764,121.001045,6.968441963,6
14.537758,121.00209,7.857555389,7
14.627375,121.079659,14.20392418,11
14.570023,121.037727,9.429938316,8
14.667837,121.033997,39.84330368,10
14.660966,121.036667,42.01483154,9
14.560963,121.099831,6.773479462,11
14.561497,121.095207,6.148144722,11
14.560921,121.100975,6.844926834,12
14.567053,121.094116,5.353973389,11
14.558309,121.006996,8.089800835,7
14.558496,121.007591,9.384431839,7
14.660377,120.952049,5.943283081,9
14.568392,121.08593,7.703298569,11
14.669301,120.948036,7.236624241,9
14.686156,121.082298,79.67933655,13
14.537477,121.022072,14.45121384,7
14.601798,121.005157,7.805001736,8
14.591486,120.997597,7.144968987,8
14.669887,121.108414,19.0633049,15
14.669228,121.109154,18.94224358,15
14.498872,121.005341,7.171925545,6
14.486625,121.044853,33.51586914,8
14.554716,121.024361,20.66172218,7
14.465848,121.020157,21.36577034,7
14.529044,121.05719,7.636600971,8
14.647306,121.070915,64.04302216,11
14.647763,121.074326,67.07157135,11
14.65862,121.104362,16.31342697,14
14.669124,121.108368,18.76385498,15
14.383555,121.051544,6.945338249,11
14.395807,121.044945,16.48077965,10
14.398421,121.045959,13.00619125,10
14.413852,121.045853,20.49467278,10
14.413639,121.045891,20.49467278,10
14.395023,121.044907,15.75797844,10
14.406428,121.046761,10.34284878,10
14.604909,120.978249,13.4915123,8
14.546741,121.019897,11.8751688,7
14.433101,121.027031,32.82038879,9
14.653529,121.052765,49.84909439,9
14.711716,121.048546,42.68395996,12
14.640019,121.070427,53.15977097,10
14.63977,121.069359,53.45264435,10
14.640517,121.06852,54.53970718,10
14.712961,121.049377,43.36603165,12
14.633396,121.095001,13.57764435,12
14.66462,121.047516,47.75509262,9
14.395828,121.04493,16.48077965,10
14.641254,121.072372,57.44963455,10
14.661713,121.05751,58.79624939,10
14.660364,121.063667,66.046875,11
14.661962,121.057404,58.79624939,10
14.665512,121.032898,38.20153809,9
14.660239,121.063095,64.8717041,11
14.54915,121.016808,8.467744827,7
14.553699,121.023094,17.14247322,7
14.602594,120.968575,13.05531406,8
14.50996,121.038483,25.63409233,7
14.621811,121.013779,10.78000164,8
14.665512,121.079872,74.7150116,12
14.669114,121.06913,62.46012115,12
14.67338,121.061699,55.14506149,11
14.665419,121.079918,74.7150116,12
14.673463,121.06163,56.04774475,11
14.384449,121.051331,7.160135269,11
14.390809,121.051781,4.226380348,11
14.391017,121.05172,4.226380348,11
14.39615,121.04509,16.48077965,10
14.395049,121.045006,15.75797844,10
14.406485,121.046753,10.34284878,10
14.406059,121.046814,10.34284878,10
14.413676,121.045891,20.49467278,10
14.625745,121.063972,50.45018387,9
14.493491,121.011292,13.55185127,6
14.527528,121.000671,8.241697311,6
14.596905,121.089172,14.4201231,11
14.640061,120.992134,20.24452591,8
14.615792,121.067818,49.3547287,10
14.527585,121.046776,23.09210014,8
14.657478,121.069473,71.97007751,11
14.678538,121.076805,77.32897949,13
14.557624,120.990524,8.353943825,7
14.55293,120.992027,8.283854485,7
14.72187906,121.1418273,24.90296745,0
14.72233406,121.1421115,24.58644295,0
14.7221395,121.1419827,24.58644295,0
14.56609118,121.0245725,9.973278999,7
14.56594062,121.0250071,9.973278999,8
14.65230454,121.0726254,72.35573578,11
14.65249657,121.0724216,73.48840332,11
14.67853914,121.0576112,54.65869141,11
14.57462157,121.0923206,7.539059639,11
14.55833,121.087189,6.240715981,11
14.549316,121.012627,7.609839439,7
14.551373,121.011742,7.896996021,7
14.549711,121.013657,8.476694107,7
14.65985,121.043854,46.37485504,9
14.654344,121.072639,73.97843933,11
14.621458,121.020241,13.79475689,8
14.690255,121.031624,43.51719666,10
14.669711,121.107841,18.71947861,14
14.592305,121.07972,14.52359867,10
14.612418,121.096832,12.88165092,12
14.570386,121.019104,8.065119743,8
14.573615,121.07637,5.744238377,10
14.640663,121.115791,18.72412682,14
14.586242,121.066071,34.99314499,9
14.591464,121.076965,19.14107895,10
14.589523,121.035301,14.26839924,8
14.677759,121.109589,17.3406868,16
14.671319,121.052147,50.8816452,10
14.644576,121.059303,59.94027328,10
14.72007065,121.0612402,55.18723297,14
14.6497408,121.1164533,27.64129829,14
14.58622732,120.999823,6.259518623,8
14.64234775,121.0744289,60.94597244,11
14.54581373,121.0636274,9.332510948,9
14.57116925,121.0296569,8.978207588,8
14.6366737,121.0520907,50.62649918,9
14.59006853,121.0928069,10.51546288,12
14.57778056,120.9873722,9.31275177,8
14.74716773,121.0422582,63.92019272,14
14.59334479,120.9813747,9.906587601,8
14.59344861,120.979744,10.39798069,8
14.65799935,121.0701269,72.92057037,11
14.58553945,121.1183498,11.73600864,14
14.58561732,121.1175934,11.63863754,14
14.70945517,121.0505658,43.22685242,13
14.60035949,120.9912909,8.821863174,8
14.56615219,121.0244384,9.973278999,7
14.5376501,121.0006169,8.074180603,7
14.59360435,120.980613,10.12204742,8
14.59112287,120.9803126,9.722648621,8
14.57229803,121.115732,6.593779087,13
14.64814862,121.0743734,67.07157135,11
14.5708162,121.030821,8.82414341,8
14.59910452,121.1197392,11.86479282,14
14.59953539,121.1195943,12.02740574,14
14.59910192,121.1191115,11.65563965,14
14.59953798,121.1201522,12.02740574,14
14.59910192,121.1184893,11.47708035,14
14.59910192,121.1180172,11.47708035,14
14.5991123,121.1174539,11.38330746,14
14.5991123,121.1169068,11.38330746,14
14.59997404,121.1183766,11.50731659,14
14.59998443,121.1177114,11.50731659,14
14.59999481,121.1170677,11.36362362,14
14.60003634,121.1164347,11.31516075,13
14.60037896,121.1164883,11.18343353,13
14.59964181,121.1164025,11.31516075,13
14.59920575,121.1163489,11.31516075,13
14.59977937,121.1159197,11.31516075,13
14.60028292,121.1158231,11.18343353,13
14.60077608,121.1158553,11.18343353,13
14.60051652,121.1161397,11.18343353,13
14.59960287,121.1170462,11.36362362,14
14.59956653,121.1176363,11.36362362,14
14.59956653,121.1183015,11.50731659,14
14.59954058,121.1189452,11.69809151,14
14.60035949,121.1172447,11.3166399,14
14.59876319,121.1138544,11.84970284,13
14.59776648,121.1138973,11.59423447,13
14.59929919,121.1158875,11.31516075,13
14.60010253,120.9992436,7.400753021,8
14.58860253,121.1167965,11.56359005,14
14.58858436,121.1167884,11.56359005,14
14.58854023,121.1170754,11.56359005,14
14.61742112,121.1024965,14.35533619,13
14.5776947,121.1150715,8.828489304,13
14.57851759,121.1153344,9.243414879,13
14.49392888,120.9056626,1.963465929,5
14.5946272,121.0286848,9.64952755,8
14.61345639,120.9880355,7.931057453,8
14.62415498,120.9916573,8.567712784,8
14.62323364,120.9929876,9.398236275,8
14.56459325,120.9981003,9.660532951,7
14.5159514,121.0626448,4.055381775,9
14.55760838,121.0102723,15.43967819,7
14.58391204,121.0339098,14.08024693,8
14.5568774,121.0056237,7.753054619,7
14.62420018,121.1179327,14.88683128,14
14.71109477,120.9440075,3.35215807,10
14.70974574,120.9454076,3.401990414,10
14.71092916,120.9440681,3.35215807,10
14.71020795,120.9443471,3.266833067,10
14.7108976,120.9433852,3.29370904,10
14.70824493,120.9394719,2.680456877,9
14.71092355,120.944088,3.35215807,10
14.70938772,120.9447317,3.277175903,10
14.70992215,120.944501,3.321136713,10
14.70977946,120.9372912,2.528778315,10
14.75903573,120.943927,5.582826138,11
14.72203568,121.1315256,16.77855682,20
14.68297613,121.0332768,43.65406418,10
14.4243329,120.9493987,14.126544,6
14.56681013,121.1329177,12.82995129,14
14.42318733,120.9641348,19.63981628,7
14.71007823,120.9444007,3.321136713,10
14.44508204,120.9525584,8.766666412,6
14.49714871,121.0572964,14.77213383,8
14.71146835,120.941218,3.195919514,10
